nbn_뿐	0	1
ef_예요	2	2
ef_옵니다	4	1
pvg_녹	6	1
ef_긴	8	1
ecs_걸랑	10	1
ef_라나	12	1
ep_으셨	14	2
ef_니까요	16	2
ecs_리만큼	18	1
pvg_살피	20	4
ecs_ㄴ다는데	22	1
jct_와	24	1
ecs_어서나	26	1
ecs_어서라면	28	2
ecs_리라고는	30	1
ecs_ㄹ는지	32	6
pvg_꾸미	34	1
ecs_자니까	36	2
ecs_ㄴ들	38	1
pvg_쓰이	40	2
ecs_어서라도	42	5
ef_으리요	44	1
pvg_믿	46	1
ecs_느냐고	48	2
ecs_으니까	50	1
ecs_다든가	52	1
ecs_거나	54	8
paa_자세하	56	1
ef_여	58	2
paa_비참하	60	1
ecs_려다가	62	1
ecs_으러	64	1
ef_라구	66	1
xsn_들	68	16
ecs_고는	70	4
pvg_끝나	72	1
pvg_여기	74	11
ecs_아라도	76	1
ecs_느라고	78	2
ecs_어져	80	1
ep_었더	82	6
ecc_든지	84	1
ef_ㄹ지어다	86	1
ecs_ㄴ다	88	3
ef_고	90	3
ef_지마라	92	1
ef_으냐고	94	1
ecs_여	96	4
pvg_말하	98	1
ecs_러	100	19
ecs_더라	102	1
pvg_보	104	1
ef_리요	106	4
ecc_는지	108	1
pvg_앉	110	1
ecs_ㄹ라치면	112	2
ecs_으니깐	114	1
ecs_려다	116	2
xsv_되	118	4
ecs_으려다	120	2
pvg_전하	122	3
ecs_ㄴ다든가	124	2
pvg_펼치	126	1
ef_대서야	128	1
ef_더구먼	130	1
ecs_ㄴ다거나	132	2
pvg_돌리	134	1
ecs_대로	136	1
ef_ㄹ쏘냐	138	1
ecs_으랴	140	1
jxt_마는	142	1
pvg_털	144	1
ecs_어다가	146	1
ef_아야지	148	2
paa_과하	150	1
pvg_묻	152	1
ecs_자니	154	2
pvg_갈라	156	1
ecs_고서야	158	1
ecs_는게	160	2
ecs_으로	162	1
paa_낮	164	1
ecs_라니	166	1
pvg_살	168	1
pvg_읽	170	1
pvg_알리	172	3
ef_는구나	174	1
ecs_느냐	176	2
ecs_어야지	178	1
ep_ㅆ겠	180	1
ecs_지면	182	1
ef_ㄴ걸	184	1
pvg_보이	186	7
pvg_말씀드리	188	1
ecx_으면	190	1
ecs_ㄹ려고	192	1
paa_어리	194	1
ecs_으므로써	196	1
ecs_노니	198	2
jca_로부터	200	1
ecs_느라	202	4
pvg_지나치	204	1
ecs_ㄴ다든지	206	1
ef_이요	208	1
xsm_없	210	1
ecs_이	212	165
paa_좋	214	2
pvg_하	216	5
pvg_사라지	218	1
paa_줄기차	220	1
pvg_흐르	222	2
ecs_ㄹ세라	224	1
ecs_는구나	226	1
ecs_자고	228	6
ecs_다가도	230	1
ecs_다고는	232	1
ef_는단다	234	1
ef_나다	236	1
pvg_건네	238	1
ep_았겠	240	1
ep_시겠	242	1
ecc_다고	244	2
ecs_자면	246	25
ecs_려는데	248	1
ecx_게끔	250	4
ecs_고도	252	1
ecs_느냐며	254	1
ecs_ㄹ런지	256	1
ecs_리라고	258	2
ef_란다	260	2
ecx_으려고	262	3
ef_구	264	1
ef_읍시다	266	1
ef_으리	268	1
ep_ㅆ더	270	1
ecs_으리라고는	272	1
pvg_주	274	3
paa_당연하	276	1
ecx_고야	278	1
ecx_다	280	17
pvg_일컫	282	1
ecs_는가	284	1
ef_을리	286	1
pvg_오르	288	5
pvg_이루	290	9
paa_괴롭	292	1
paa_높	294	1
ef_외다	296	2
ecs_려	298	30
paa_뜨	300	1
pvg_내리	302	3
pvg_행하	304	2
ef_라니	306	2
pvg_깨	308	1
ef_시오	310	1
pvg_외치	312	1
ecs_려니와	314	1
ecs_곤	316	2
ef_ㄹ지라	318	2
pvg_따르	320	1
ef_아	322	4
pvg_지나	324	1
ecs_냐건	326	3
ecs_야지	328	1
xsn_뿐	330	9
ecc_ㄹ까	332	1
pvg_되돌	334	1
