ecs_ㄴ지를	1
ncpa_교환	1
ncpa_참회	1
su_m	1
ncn_가정	1
ecs_건만	1
paa_한없	1
pad_아무렇	1
ncn_여왕	1
ecs_라지만	1
ncn_작품론	1
ncpa_성숙	1
nq_에펠탑	1
ecs_으로	1
pvg_박히	1
pvg_기	1
ef_ㄹ쏘냐	1
nbu_번째	1
ncn_전부	1
ncpa_대처	1
ncn_양로원	1
nq_일본	1
ef_이요	1
ecs_지면	1
ncn_석등	1
ncpa_발행	1
ncpa_규정	1
ncpa_방어	1
ncps_무시	1
ncpa_방송	1
ncps_단순	1
ncn_규범	1
ncn_전문가	1
ncn_지도	1
ncn_유형	1
ncpa_변질	1
paa_괴롭	1
ncn_단체	1
pvg_물리	1
ncpa_미혹	1
ecs_으니깐	1
px_먹	1
ncn_과	1
paa_어떻	1
ncps_강력	1
jcj_와	1
ncpa_토의	1
ncpa_판단	1
pvg_뛰	1
mag_가차없이	1
ecs_리만치	1
ncpa_측정	1
ncn_불구	1
pvg_엎드리	1
paa_자세하	1
ef_긴	1
ncpa_양양	1
ncn_분위기	1
ncps_엄밀	1
pvg_다지	1
paa_붉	1
paa_자유롭	1
ef_으냐고	1
ncps_확실	1
ncpa_쇠퇴	1
ncn_팩	1
ncn_대국	1
paa_뻘겋	1
paa_당연하	1
ncpa_정치	1
ef_은가	1
nbu_개소	1
pvg_풀리	1
ncpa_운동	1
nbn_따름	1
ncpa_입증	1
pvg_인하	1
ncpa_선거	1
ncpa_참여	1
ncn_운동가	1
pvg_묻	1
ncpa_적용	1
pvg_태우	1
etm_랄	1
pvg_돕	1
ncn_새벽	1
px_성싶	1
ncpa_평가	1
ncps_자연	1
ncpa_면도	1
ncn_태도	1
ef_ㅂ시요	1
pvg_뒤집어씌우	1
etm_노라는	1
pvg_씹	1
pvg_삼키	1
paa_맑	1
pvg_갈라	1
nbn_즈음	1
ncpa_무리	1
ncpa_희망	1
ncpa_대답	1
ecs_ㄹ지니	1
ncn_죽음	1
ncn_누각	1
ncn_최대	1
ncps_행복	1
ef_으리	1
ncn_분규	1
ecx_으면	1
ncn_지구	1
pvg_빼	1
jca_로	1
paa_어리	1
ncn_항목	1
ef_냐고	1
ncps_견실	1
ncpa_소등	1
pvg_잊히	1
ecc_으나	1
ncn_산	1
ncpa_자살	1
ncps_동일	1
ncpa_경고	1
ef_십시요	1
ecs_ㄴ다든지	1
ncn_행진곡	1
paa_반갑	1
pvg_낮추	1
pvg_나아가	1
ncpa_반발	1
jca_으로서	1
pvg_기다리	1
ncn_중개인	1
ncps_명쾌	1
ncn_중립	1
ncps_분명	1
ncn_선동가	1
ecs_어선	1
ncpa_대립	1
ncps_생각	1
ncpa_형통	1
ncn_배	1
ecs_으러	1
ncpa_감소	1
ncpa_고집	1
ecs_다는	1
ncn_왕조	1
pvg_패하	1
ecc_ㄹ까	1
ncpa_풀이	1
ecc_며	1
ecs_ㄴ다면서	1
ncn_부르주아지	1
ncpa_개혁	1
pvg_알아맞히	1
ncpa_불변	1
ef_는구나	1
ncpa_경험	1
paa_어처구니없	1
ncn_수준	1
paa_근거없	1
ncn_산맥	1
ncpa_충실	1
ncpa_돌출	1
ecc_든지	1
pvg_돌아오	1
paa_눈부시	1
xsn_당	1
nbu_명	1
ef_ㄴ단다	1
pvg_일으키	1
ncpa_인정	1
ncpa_신호	1
ncn_장관	1
ncn_유액	1
paa_갈등없	1
paa_애매모호하	1
ncpa_공개	1
xsn_씩	1
ncn_철학자	1
pvg_타	1
ncpa_뒷받침	1
ncps_방대	1
ep_시겠	1
ncps_무결	1
ecs_ㄴ다는데	1
ncn_대낮	1
pvg_갈	1
ncps_열악	1
pvg_끓이	1
ncps_간략	1
npd_어디	1
ecs_론가	1
pvg_깨닫	1
ecs_으랴	1
jxt_마는	1
ncpa_미달	1
ep_았겠	1
ecs_ㄹ텐데	1
ncn_기술	1
pvg_데리	1
ncpa_보상	1
ecc_는지	1
ncps_분방	1
ncpa_잠자리	1
ecs_다만	1
ncn_새	1
ecs_으련만	1
ncn_지방	1
ncn_언어	1
pvg_미치	1
pvg_날뛰	1
ncpa_취급	1
etm_자던	1
paa_뜨겁	1
paa_빠르	1
paa_민첩하	1
ef_리	1
ef_더군	1
xsm_같	1
ef_구려	1
pvg_베	1
ncn_산물	1
ncn_전형	1
ncpa_일단락	1
ncn_국력	1
jxc_서	1
pvg_쏟아지	1
ncps_곤란	1
xsn_쪽	1
ncn_전문	1
ncpa_도출	1
ncpa_결과	1
ncpa_무시	1
ecs_ㄹ세라	1
ncpa_요약	1
ncpa_탈인격화	1
ef_으리요	1
ncn_색상	1
pvg_모자라	1
ecs_고도	1
pvg_거스르	1
ncpa_돌진	1
ef_군요	1
ncn_학파	1
ncps_요긴	1
ncn_목적	1
pvg_보내	1
ncn_사찰	1
pvg_돌아가	1
pvg_즐기	1
ncn_편	1
ef_옵니다	1
ncn_무자각	1
pvg_바꾸	1
ncpa_구분	1
pvg_싫어하	1
ecs_라곤	1
ncn_틀	1
ncpa_경건	1
ncn_흑자	1
ecs_ㄴ들	1
etm_는단	1
ncn_엔진	1
ncpa_경쟁	1
ncpa_조정	1
ncps_이상	1
ncpa_간주	1
pvg_두드러지	1
px_가지	1
ncn_연구소장	1
paa_손쉽	1
ncn_도덕책	1
ecs_는구나	1
paa_용기있	1
pvg_돌리	1
ncps_조심	1
ncpa_냉각	1
ncpa_자진	1
pvg_표하	1
ecs_고서야	1
paa_평화롭	1
ncn_이론	1
paa_과하	1
ecs_으리	1
ncpa_자청	1
ncn_동	1
ncn_대상	1
ecs_걸랑	1
pvg_자시	1
ncps_선명	1
ef_대서야	1
ncpa_위안	1
ncps_만족	1
ncpa_이해	1
paa_괜찮	1
paa_덥	1
ncn_정당	1
ncpa_전복	1
ncps_익숙	1
ecs_대로	1
ncn_연변	1
ecs_다든지	1
ncn_스모계	1
ncpa_도산	1
etm_으라는	1
ecs_ㄹ런지	1
pvg_모이	1
ecs_는다면서	1
ncn_변수	1
ecs_리라고는	1
ncn_예절	1
mag_느닷없이	1
ncpa_부정	1
pvg_깎	1
paa_거칠	1
pvg_배우	1
ecc_지만	1
ncn_소설	1
pvg_끊	1
ncn_전통	1
ncpa_동점	1
ncn_교사	1
ncpa_형성	1
pvg_그리	1
paa_심하	1
ncn_주제	1
paa_뜨	1
ncn_매개	1
ncpa_동도	1
pvg_빻	1
ecx_고야	1
ncn_권위주의	1
ef_다.	1
ncps_경솔	1
ncpa_억측	1
ncpa_경제화	1
ncn_메카트로닉스	1
f_m	1
ncpa_배제	1
pvg_지니	1
ecs_거니	1
ncn_편의	1
pvg_저지르	1
ncn_인사	1
ecc_건	1
ncpa_반문	1
ecs_느냐며	1
ef_데	1
pvg_끝내	1
ef_지마라	1
pvg_놀	1
ncps_부산	1
ncpa_사살	1
ncn_청소기	1
pvg_싸이	1
ncps_순탄	1
pvg_뿌리	1
etm_는가는	1
ncn_신호	1
nbn_분	1
paa_귀엽	1
ncn_도형	1
ncn_초	1
paa_좁	1
etn_다기	1
pvg_달아오르	1
ncpa_분배	1
pvg_건네	1
paa_줄기차	1
nbu_대	1
ncpa_시설	1
pvg_나타나	1
ncpa_일관	1
ncpa_진압	1
paa_바르	1
mag_틀림없이	1
pvg_힘주	1
ncn_철	1
ncn_마음	1
xsn_식	1
ef_ㄹ텐데	1
pvg_말씀드리	1
ncpa_매입	1
ncpa_안정	1
ncpa_발견	1
jcr_가	1
ncps_중요	1
nnc_백만	1
ncn_추세	1
ncpa_추월	1
ncn_홍수	1
ncpa_분명	1
paa_차	1
ncpa_재배	1
pvg_건너	1
pvg_쓰러지	1
ncn_관습	1
pvg_삶	1
ncn_무상	1
ef_으지라	1
ncpa_의존	1
ncn_작가	1
ncn_아들	1
ecs_ㄴ데다	1
ecs_서야	1
ncpa_예고	1
ncpa_진행	1
ncpa_급상승	1
ncpa_착오	1
ncpa_집대성	1
ef_읍시다	1
ef_라나	1
paa_분하	1
pvg_감추	1
nbu_자루	1
ecs_다고는	1
ncn_비밀	1
ecs_ㄴ다지만	1
ncn_기관지	1
ncn_텔러	1
ncpa_칠	1
pvg_쥐	1
pvg_당기	1
ncpa_보완	1
paa_의연하	1
ncpa_이야기	1
paa_오래	1
pvg_매	1
ncpa_후퇴	1
ncn_필수	1
pvg_밥먹	1
ncn_법	1
pvg_이끌	1
pvg_꾸짖	1
ecs_려다가	1
pvg_들키	1
xsm_시키	1
ncpa_안주	1
ncn_체질	1
ncpa_희석	1
ecs_어서나	1
paa_굳	1
ncpa_유리	1
ncn_브레인	1
ncpa_극복	1
paa_안되	1
pvg_쓰	1
ncpa_지배	1
pvg_시키	1
ncps_불충분	1
ecs_나마	1
ncpa_버릇	1
pvg_꾸미	1
ncpa_전	1
ncpa_오해	1
ncn_향도	1
ncn_순번	1
ncn_일부분	1
ncn_파동	1
pvg_썩	1
npp_이	1
ncpa_귀결	1
pvg_지	1
jca_로부터	1
pvg_비웃	1
ncn_얼굴	1
ncpa_추정	1
jca_처럼	1
ncpa_당선	1
paa_가볍	1
ncn_해조	1
paa_아름답	1
ecs_어져	1
paa_한가롭	1
ecs_아라도	1
ef_에	1
ncn_경제	1
pvg_빠르	1
pvg_찡그리	1
ncn_환자	1
ncn_주위	1
ncpa_통일	1
pvg_떠나	1
pvg_물들이	1
ncn_죄인	1
paa_영락없	1
pvg_내다보	1
ncps_급격	1
ncn_여자	1
ncpa_제기	1
ncpa_내기	1
ncpa_승천	1
ncps_삼엄	1
paa_당당하	1
ncpa_투자	1
pvg_스치	1
ef_지예	1
ncn_집권	1
paa_알맞	1
pvg_내	1
npd_무엇	1
ncn_대통령	1
ncn_건물	1
ncn_학술	1
ncn_회원	1
ncn_직전	1
ecs_아서야	1
paa_난데없	1
ncn_사회주의	1
ncpa_변형	1
ncn_박자	1
ncpa_반죽	1
ncps_급	1
ef_라구	1
ncn_연대	1
ef_을리	1
ncps_장황	1
pvg_힘들	1
pvg_남기	1
ncn_분야	1
ncpa_인솔	1
pvg_털	1
ef_ㄴ데	1
pvg_붙이	1
ncn_이전	1
ncpa_완결	1
paa_외롭	1
ncpa_증발	1
ncn_유물	1
ncpa_복수	1
ncn_파시즘	1
ncn_최초	1
ncn_사조	1
ncpa_봉쇄	1
ef_ㄴ데요	1
jxc_든	1
pvg_쳐다보	1
ncn_군왕격	1
ncpa_조치	1
ecs_야지	1
nbu_달러	1
ef_는단다	1
ncpa_전달	1
ncpa_탈출	1
etm_아라는	1
ef_이랴	1
paa_어정쩡하	1
ecs_다는데	1
ncn_직후	1
jct_와	1
paa_같	1
ncpa_하	1
ncn_전체	1
ncpa_민주주의화	1
ncn_나라	1
ncpa_약화	1
pvg_애태우	1
ecs_어다가	1
ncn_수종	1
ncpa_제작	1
ecs_라서	1
ncps_다행	1
pvg_더하	1
ncpa_처분	1
pvg_던지	1
ncn_원심력	1
pvg_뒤따르	1
ncpa_문학	1
ef_지라	1
ncn_조상	1
ecs_는가	1
ef_나다	1
ef_ㄴ걸	1
ncn_뜻	1
ncpa_군림	1
ncpa_발전	1
pvg_빌리	1
ncn_기술자	1
pvg_빨	1
ncn_우주	1
ecs_ㄴ대로	1
ncn_산업	1
ncn_통일책	1
ncpa_신봉	1
ncpa_병합	1
pvg_듣	1
ncn_기회	1
ecs_는대로	1
ncn_기계	1
pvg_안하	1
etm_는라가는	1
pvg_몰	1
ecs_는지라	1
ecs_어야지	1
ncpa_논의	1
ef_인가	1
ep_ㅆ겠	1
ecs_려는데	1
ncn_상하복	1
ef_ㅂ디다	1
ncn_암자	1
pvg_틀리	1
paa_어리석	1
pvg_가르치	1
paa_눅진하	1
pvg_대	1
ncpa_수행	1
ncpa_봉사	1
ncpa_확신	1
ef_ㄹ지어다	1
ecs_에라야	1
ncpa_얘기	1
jcr_라며	1
ncn_그리스도인	1
ncn_더위	1
pvg_줄짓	1
ncpa_주의	1
pvg_늘이	1
ncps_유일	1
ncpa_운영	1
ncpa_유예	1
mag_덧없이	1
pvg_떨	1
ncps_불안	1
ncn_말	1
ef_으리오	1
pvg_녹	1
ncpa_비교	1
ncn_성분	1
ncpa_부패	1
ncn_혁명	1
ncpa_반박	1
ncn_과학자	1
ecs_노라고	1
ncn_영토	1
xsn_쯤	1
ncpa_생산	1
pvg_태어나	1
ncpa_활동	1
ncn_대계	1
ncpa_분류	1
ncpa_승전	1
ncn_기념관	1
pvg_놀리	1
ncps_지혜	1
pvg_바라보	1
pvg_어루만지	1
pvg_감싸	1
ecs_으리라고는	1
pvg_덩달	1
nq_남훈	1
ncn_다완	1
ncn_상	1
pvg_들끓	1
ncpa_성장	1
ncn_정의	1
ef_ㄴ거지	1
ncpa_추론	1
pvg_미루	1
pvg_빠지	1
ncpa_차단	1
ncn_질서	1
ncn_처지	1
ncpa_가정	1
ecs_ㄹ려고	1
nbu_리	1
ncn_사실	1
ncn_국가	1
ncn_거리	1
ncpa_침략	1
ncn_머신	1
pvg_껴신	1
ncn_숙명론	1
ncn_의학자	1
nbu_위	1
ncps_유명	1
ecs_더라	1
ncn_불교	1
ncpa_건설	1
ncn_중심주의	1
ncn_보물	1
pvg_볶	1
ncpa_과정	1
nbn_밖	1
ecs_을른지	1
ncn_요소	1
ncpa_불멸	1
pvg_지키	1
ncpa_관찰	1
ncps_태평	1
ncn_액수	1
ncn_상반	1
paa_올바르	1
ecs_다든가	1
ncn_학생	1
ncn_성격	1
ncn_세포	1
ef_시오	1
ef_다면	1
ncps_검소	1
pvg_끝나	1
paa_멋있	1
ncn_야쿠자	1
ncpa_마사지	1
ef_든가	1
ncpa_실패	1
paa_낮	1
ncpa_탈취	1
ef_입니다	1
ncn_터전	1
ncn_용어	1
ncpa_성가	1
nbu_호	1
ncpa_개석	1
ncpa_적정	1
ncn_비평가	1
ncpa_살해	1
pvg_다독거리	1
pvg_엷	1
ncn_공공재	1
ncpa_구조	1
paa_비참하	1
ncpa_변동	1
ncn_수상	1
ecs_려니와	1
ef_ㄹ지어라	1
ecs_을지도	1
ncpa_개선	1
ncn_햇빛	1
ncn_정도	1
ncpa_성공	1
ncpa_도전	1
ncpa_발표	1
pvg_뒤지	1
ncn_해	1
pvg_관두	1
ncn_과제	1
ncps_근사	1
pvg_자르	1
pvg_수그러들	1
ncpa_수미일관	1
ncpa_견지	1
mag_할수없이	1
ef_구	1
nbn_때	1
ncn_대	1
ncn_손	1
ncps_비참	1
ef_더구먼	1
ecs_으므로써	1
ncn_사기꾼	1
ncn_불가침	1
ncpa_뜻	1
ncn_코너	1
ncn_기관	1
ecc_면서	1
ncn_요인	1
pvg_너울거리	1
ncn_자세	1
ncpa_합금	1
etm_는다라는	1
ncn_품목	1
ncn_시기	2
ncpa_결정	2
nnc_천	2
ncn_실정	2
ecs_리라	2
ncps_불길	2
ncps_강성	2
xsm_만하	2
ncn_출신	2
nbu_개월	2
ncn_스포츠	2
ncpa_교육	2
ncpa_운용	2
pvg_찍	2
pvg_씌	2
ecs_라는데	2
ncpa_체험	2
ncn_시인	2
ncpa_계속	2
ncpa_연결	2
nbu_평방	2
nbn_중	2
ecs_을지	2
ncpa_정리	2
ef_너라	2
ncn_주의	2
etm_다던	2
jxc_조차	2
ecs_ㄴ즉	2
pvg_따르	2
nbn_자	2
ef_라니	2
ncn_제국	2
ncn_마을	2
ecs_다지만	2
pvg_불	2
ecs_곤	2
ecs_던지	2
pvg_되돌	2
ecs_ㄴ데도	2
ncpa_연구	2
ncpa_연기	2
ef_랍니다	2
ecs_ㄴ가	2
ef_ㄹ지라	2
ncpa_탓	2
ecs_ㄹ라치면	2
pvg_버리	2
pvg_취하	2
ncpa_범죄	2
paa_싶	2
etm_냐는	2
ef_ㄴ지라	2
ef_여	2
ecc_다고	2
pvg_깨어나	2
pvg_죽이	2
ecs_으리라고	2
ncn_사례	2
ncps_순수	2
ecs_려다	2
ecs_라니	2
ecs_느라고	2
ncpa_행위	2
ncpa_말	2
pvg_싸우	2
px_뻔하	2
ef_는군	2
ecs_거든	2
pvg_얻	2
ncn_형편	2
ncpa_예정	2
ef_로다	2
etm_든	2
nbu_월	2
pvg_먹	2
pvg_움직이	2
ncn_날	2
ecs_다며	2
ncn_밤	2
ecs_자니	2
px_듯싶	2
pvg_흘러들	2
ef_아야지	2
ncn_시간	2
pvg_옮기	2
paa_싫	2
ncn_정신	2
ecs_자니까	2
nbu_개	2
ecs_리만큼	2
ncn_격	2
nbn_듯	2
ncn_개인	2
ecs_느냐	2
ecs_다가도	2
ncpa_사용	2
ncn_이유	2
nbu_원	2
ef_다니	2
ncn_의식	2
ecs_ㄴ다든가	2
ncps_게걸	2
ecs_다면서	2
ncpa_회견	2
pvg_서	2
paa_높	2
pvg_앞서	2
px_프	2
ecs_다느니	2
paa_깊	2
ncps_정확	2
ncn_나이	2
ecs_으니까	2
ncn_수	2
ecs_어서라면	2
ncn_수장	2
pvg_올리	2
pvg_놓	2
mag_더없이	2
pvg_모으	2
pvg_생기	2
ncn_시스템	2
etm_ㄴ다라는	2
ncpa_조사	2
ncps_지적	2
pvg_지나치	2
ncn_계급	2
ecs_으려다	2
ecs_지는	2
ncpa_설명	2
paa_재미있	2
pvg_달리	2
ncn_방법	2
ncps_의아	2
ef_옵소서	2
ncn_민주주의	2
ecs_리라고	2
ncpa_표현	2
ncn_영역	2
paa_무섭	2
pvg_신	2
ncn_型	2
pvg_바라	2
ecs_든지	2
ncn_지역	2
pvg_지나	2
ncpa_지향	2
ncpa_억압	2
nbn_셈	2
ncpa_집권	2
ep_으셨	2
paa_많	2
paa_뚜렷하	2
ef_외다	2
ncn_능력	2
ef_ㄹ걸	2
ncpa_분석	2
ecs_느냐고	2
ef_을까	2
ncpa_작정	2
ncn_가요	2
ncn_정책	2
ecs_는게	2
ncn_양식	2
ef_라고	2
ncpa_명명	2
xsn_간	2
ncps_명백	2
ncn_공간	2
pvg_세우	2
ncn_때	2
ef_란다	2
ef_니까요	2
pvg_마시	2
ecs_ㄴ다거나	2
pvg_불리우	2
ncpa_마련	2
ncn_스타	2
ef_예요	2
ncpa_단결	2
ncn_체제	2
ncn_판	2
pvg_늘	2
ncn_의례	2
pvg_받	2
paa_어렵	2
ncn_제도	2
jca_으로써	2
ncn_과학	2
nnc_만	2
ep_ㅆ었	2
pvg_죽	2
jcr_란	2
ef_ㄹ지	2
ncn_방송국	2
ncn_모델	2
ecs_노니	2
ep_ㅆ더	2
pvg_외치	2
jcm_는	2
pvg_나가	2
pvg_가	3
ecx_나	3
ncn_인물	3
ecs_ㄴ지라	3
ncn_수단	3
paa_새롭	3
pvg_이기	3
nbn_거	3
nbu_미터	3
ncn_사건	3
ncn_사회	3
ncpa_존재	3
ncpa_노력	3
ecs_ㄴ다	3
ncpa_혁명	3
ncn_단계	3
ncn_운동자	3
jca_으로	3
ef_라네	3
ecs_으되	3
ecs_냐건	3
pad_이렇	3
ecs_든가	3
pvg_비하	3
pvg_펼치	3
ncpa_작용	3
pvg_불구하	3
px_마지않	3
ncps_다양	3
ecs_라며	3
pvg_반하	3
ncpa_주장	3
pvg_못하	3
ef_ㅂ시오	3
paa_끊임없	3
ef_으랴	3
ncn_뒤	3
mag_끊임없이	3
etm_ㄴ단	3
ncn_시대	3
ncn_이름	3
xsn_화	3
ncn_개념	3
ef_는지요	3
pvg_애쓰	3
ncps_간단	3
ecs_게끔	3
ncpa_변화	3
jca_보다	3
paa_상관없	3
pvg_있	3
ecx_어다	3
pvg_사라지	3
pvg_지내	3
ncn_구조	3
ef_노라	3
ncn_형태	3
ef_으니까요	3
pvg_깨	3
pvg_넘	3
ef_고	3
ncn_도시	3
pvg_밀리	3
jco_ㄹ	3
ef_다더라	3
pvg_대하	3
ncn_시	3
ncn_조건	3
pvg_넣	3
ncn_세기	3
ncpa_인식	3
ncn_지도자	4
ncn_현상	4
ecc_으면서	4
ncn_과정	4
jxt_ㄴ	4
pvg_흐르	4
ef_ㄹ세	4
ecs_는지도	4
ncpa_관련	4
ncps_불변	4
pvg_행하	4
ecs_는다고	4
ncn_학자	4
xsn_씨	4
paa_그지없	4
pvg_굳	4
ef_ㄹ까요	4
xsv_거리	4
ecs_고는	4
nbn_때문	4
ncn_상태	4
etm_느냐는	4
ef_리요	4
pvg_알리	4
ep_으시	4
jxc_까지	4
pvg_되	4
ecx_면	4
ef_아	4
ncn_종교	4
ef_어야지	4
ecs_ㄹ진대	4
ecs_느라	4
etm_단	4
ncn_경우	4
ecs_ㄹ지언정	4
ncpa_상상	4
ecs_으려	4
ecs_여	4
ef_니	4
px_드리	4
ncpa_불구	4
pvg_잇	4
ecs_더라면	4
ncn_방식	4
nbn_대로	4
ecs_건대	5
ef_네	5
ncn_부분	5
ecs_ㄹ까	5
ecx_게끔	5
ef_다네	5
ef_거든	5
ecx_으려고	5
ncn_문제	5
ecs_라도	5
jcr_이라	5
ecs_어서라도	5
pvg_쓰이	5
pvg_다니	5
ncn_세력	5
ecs_라야	5
pvg_남	5
ecs_ㄴ지도	5
xsn_중	5
ecs_노라면	5
ef_십시오	5
ef_으니까	5
xsm_있	5
pvg_나오	5
ecs_다니	5
pvg_읽	5
ef_단다	5
xsn_경	5
etm_려던	5
ecs_지마는	5
paa_좋	5
pvg_찾	6
ecs_ㄹ는지	6
ep_았더	6
ecs_건	6
ecs_자고	6
pvg_부르	6
pvg_걷	6
ef_답니다	6
paa_아니	6
pvg_일컫	6
ncpa_관계	6
pvg_앉	6
etm_ㄴ가라는	6
ecx_으려	6
ncps_가능	7
ncpa_일	7
ncn_곳	7
etm_으리라는	7
pvg_주	7
ef_아라	7
paa_다르	7
ncn_문화	7
xsm_없	8
etm_리라는	8
ef_랴	8
pvg_느끼	8
pad_그렇	8
ecs_거니와	8
pvg_전하	8
px_싶어하	8
ef_으라	8
ncn_일	8
ef_에요	8
ef_구나	8
pvg_돌	9
jcr_라	9
nbu_년	9
xsm_답	9
px_계시	9
ecs_거나	9
ef_세요	9
ecs_야	9
ep_아야겠	9
ef_어요	9
ecs_니까	9
ep_었겠	9
nbn_뿐	9
px_아니하	9
ecs_더라도	10
pvg_살피	10
pad_어떻	10
nbn_터	10
ef_니까	10
ecc_거나	10
jxt_은	10
etm_으려는	11
ncpa_위	11
jxc_만	11
ecs_어서야	11
pvg_내리	11
ef_던가	12
ecs_아도	12
jcs_이	12
xsm_되	12
pvg_믿	12
ecs_든	12
ef_ㅂ니까	13
ep_었더	13
jxc_부터	13
px_달	13
ef_군	13
ef_나	13
pvg_들	14
pvg_살	14
ecs_으려고	14
xsv_받	14
pvg_만들	14
ncpa_시작	14
ecs_으려면	14
pvg_모르	14
